id;parent_id;name
33589;490;from be found, be caught  produce 見つかる
19533;293;from 七 produce seven
19535;293;from 八 produce eight
33591;490;from that, that one  produce それ
19537;293;from 九 produce nine
19539;293;from 十 produce ten
33593;490;from man, male  produce 男
19541;293;from 口 produce mouth
19543;293;from 日 produce day
33595;490;from this week  produce 今週
19545;293;from 月 produce month
19547;293;from 田 produce rice field
33597;490;from like this, this kind of  produce こう
19549;293;from 目 produce eye
19551;293;from 古 produce old
33599;490;from meet  produce 会う
19553;293;from 吾 produce I
19555;293;from 冒 produce risk
33601;490;from Monday  produce 月曜日
19557;293;from 朋 produce companion
19559;293;from 明 produce bright
33603;490;from yesterday  produce 昨日
19561;293;from 唱 produce chant
19563;293;from 晶 produce sparkle
33605;490;from take a day off, take a break  produce 休む
19565;293;from 品 produce goods
19567;293;from 呂 produce spine
33607;490;from today  produce 今日
19569;293;from 昌 produce prosperous
19571;293;from 早 produce early
33609;490;from Thursday  produce 木曜日
19573;293;from 旭 produce rising sun
19575;293;from 世 produce generation
33611;490;from situation, case  produce 場合
19577;293;from 胃 produce stomach
19579;293;from 旦 produce nightbreak
33613;490;from switch on  produce つける
19581;293;from 胆 produce gall bladder
19583;293;from 亘 produce span
33615;490;from railway station  produce 駅
19585;293;from 凹 produce concave
19587;293;from 凸 produce convex
33617;490;from stop, give up, abolish  produce 止める
19589;293;from 旧 produce olden times
19591;293;from 自 produce oneself
19593;293;from 白 produce white
19595;293;from 百 produce hundred
19597;293;from 中 produce in
19599;293;from 千 produce thousand
19601;293;from 舌 produce tongue
19603;293;from 升 produce measuring box
19605;293;from 昇 produce rise up
19607;293;from 丸 produce round
19609;293;from 寸 produce measurement
19611;293;from 肘 produce elbow
19613;293;from 専 produce specialty
19615;293;from 博 produce Dr.
19617;293;from 占 produce fortune-telling
19619;293;from 上 produce above
19621;293;from 下 produce below
19623;293;from 卓 produce eminent
19625;293;from 朝 produce morning
19627;293;from 嘲 produce derision
19629;293;from 只 produce only
19631;293;from 貝 produce shellfish
