id;parent_id;name
48230;47956;tiger
48231;47956;painting of a deer
48232;490;一つ
48233;490;二つ
48234;490;円
48235;490;金
48236;490;これ
48237;490;水曜日
48238;490;あれ
48239;490;先
48240;490;八日
48241;490;そば
48242;490;こっち
48243;490;右
48244;490;あげる
48245;490;ここ
48246;490;とても
48247;490;七
48248;490;手
48249;490;おなか
48250;490;空く
48251;490;一日
48252;490;日曜日
48253;490;七つ
48254;490;どれ
48255;490;私
48256;490;好き
48257;490;ゲーム
48258;490;一人
48259;490;友達
48260;490;帰る
48261;490;元気
48262;490;天気
48263;490;少ない
48264;490;晴れる
48265;490;上
48266;490;ドア
48267;490;開く
48268;490;口
48269;490;閉める
48270;490;時間
48271;490;六日
48272;490;後ろ
48273;490;十日
48274;490;午前
48275;490;今晩
48276;490;土曜日
48277;490;金曜日
48278;490;月
48279;490;夜
48280;490;食べる
48281;490;何
48282;490;晩
48283;490;ご飯
48284;490;三つ
48285;490;昼
48286;490;見つかる
48287;490;それ
48288;490;男
48289;490;今週
48290;490;こう
48291;490;会う
48292;490;月曜日
48293;490;昨日
48294;490;休む
48295;490;今日
48296;490;木曜日
48297;490;場合
48298;490;つける
48299;490;駅
48300;490;止める
48301;490;歩く
48302;490;近く
48303;490;もっと
48304;490;近い
48305;490;近く
48306;490;全部
48307;490;国
48308;490;漢字
48309;490;赤い
48310;490;どちら
48311;490;米
48312;490;まずい
48313;490;無い
48314;490;作る
48315;490;使う
48316;490;消す
48317;490;閉まる
48318;490;前
48319;490;店
48320;490;部屋
48321;490;夏
48322;490;暑い
48323;490;熱い
48324;490;冬
48325;490;入る
48326;490;寒い
48327;490;春
48328;490;暖かい
48329;490;見つける
48330;490;テーブル
48331;490;古い
48332;490;悪い
48333;490;思う
48334;490;そう
48335;490;どう
48336;490;考える
48337;490;決める
48338;490;高い
48339;490;多い
48340;490;午後
48341;490;重い
48342;490;九日
48343;490;待つ
48344;490;二日
48345;490;持つ
48346;490;朝
48347;490;先生
48348;490;電車
48349;490;四
48350;490;遠い
48351;490;名前
48352;490;大学
48353;490;勉強
48354;490;強い
48355;490;弱い
48356;490;引く
48357;490;質問
48358;490;難しい
48359;490;取る
48360;490;数
48361;490;二
48362;490;四
48363;490;八
48364;490;勝つ
48365;490;負ける
48366;490;本当に
48367;490;他
48368;490;時計
48369;490;八つ
48370;490;払う
48371;490;千
48372;490;四日
48373;490;買う
48374;490;十
48375;490;要る
48376;490;忘れる
48377;490;乗る
48378;490;着る
48379;490;そこ
48380;490;次
48381;490;週
48382;490;動く
48383;490;出る
48384;490;早い
48385;490;時
48386;490;遅い
48387;490;始める
48388;490;学校
48389;490;一
48390;490;年
48391;490;始まる
48392;490;ミーティング
48393;490;終わり
48394;490;去年
48395;490;切る
48396;490;三日
48397;490;見る
48398;490;楽しむ
48399;490;飲み物
48400;490;後
48401;490;見せる
48402;490;色
48403;490;直ぐ
48404;490;書き直す
48405;490;直る
48406;490;道
48407;490;線
48408;490;曲がる
48409;490;左
48410;490;曜日
48411;490;今年
48412;490;五
48413;490;行く
48414;490;図書館
48415;490;未だ
48416;490;ところ
48417;490;泊まる
48418;490;家
48419;490;安い
48420;490;服
48421;490;開ける
48422;490;お父さん
48423;490;父
48424;490;話す
48425;490;母
48426;490;働く
48427;490;姉
48428;490;大学生
48429;490;お姉さん
48430;490;上手
48431;490;妹
48432;490;お兄さん
48433;490;車
48434;490;高校生
48435;490;娘
48436;490;九つ
48437;490;息子
48438;490;六つ
48439;490;女
48440;490;新しい
48441;490;今
48442;490;もう
48443;490;学生
48444;490;よく
48445;490;彼女
48446;490;聞く
48447;490;若い
48448;490;かなり
48449;490;住む
48450;490;立つ
48451;490;気持ち
48452;490;広い
48453;490;走る
48454;490;売る
48455;490;教える
48456;490;送る
48457;490;書く
48458;490;もらう
48459;490;足
48460;490;出来る
48461;490;短い
48462;490;いつも
48463;490;読む
48464;490;いつ
48465;490;速い
48466;490;耳
48467;490;上げる
48468;490;楽しい
48469;490;しゃべる
48470;490;三
48471;490;来る
48472;490;良い
48473;490;方
48474;490;目
48475;490;六
48476;490;秋
48477;490;結婚
48478;490;日
48479;490;自転車
48480;490;自分
48481;490;ご主人
48482;490;終わる
48483;490;火曜日
48484;490;違う
48485;490;答える
48486;490;別
48487;490;なる
48488;490;ため
48489;490;白い
48490;490;閉じる
48491;490;出す
48492;490;仕事
48493;490;今月
48494;490;少し
48495;490;酒
48496;490;飲む
48497;490;大人
48498;490;水
48499;490;一杯
48500;490;気
48501;490;分かる
48502;490;遊ぶ
48503;490;飛行機
48504;490;お願い
48505;490;続く
48506;490;首
48507;490;頭
48508;490;痛い
48509;490;探す
48510;490;お手洗い
48511;490;冷たい
48512;490;汚い
48513;490;太い
48514;490;九
48515;490;弟
48516;490;神
48517;490;建てる
48518;490;大きい
48519;490;同じ
48520;490;どこ
48521;490;置く
48522;490;あそこ
48523;490;辺
48524;490;黄色い
48525;490;する
48526;490;やる
48527;490;一緒に
48528;490;来年
48529;490;緑
48530;490;易しい
48531;490;留学生
48532;490;戻る
48533;490;起きる
48534;490;起こる
48535;490;起こす
48536;490;寝る
48537;490;多分
48538;490;座る
48539;490;本
48540;490;細い
48541;490;日記
48542;490;時々
48543;490;締める
48544;490;甘い
48545;490;辛い
48546;490;変える
48547;490;決まる
48548;490;優しい
48549;490;人
48550;490;夫
48551;490;知る
48552;490;誰
48553;490;親
48554;490;愛する
48555;490;くれる
48556;490;二十日
48557;490;妻
48558;490;五日
48559;490;どうして
48560;490;見える
48561;490;兄
48562;490;酸っぱい
48563;490;小さい
48564;490;言葉
48565;490;おいしい
48566;490;呼ぶ
48567;490;胸
48568;490;腰
48569;490;載せる
48570;490;低い
48571;490;一番
48572;490;背
48573;490;円
48574;490;覚える
48575;490;片仮名
48576;490;平仮名
48577;490;悲しい
48578;490;美しい
48579;490;食べ物
48580;490;言う
48581;490;彼
48582;490;授業
48583;490;お母さん
48584;490;手伝う
48585;490;飛ぶ
48586;490;歌う
48587;490;死ぬ
48588;490;大好き
48589;490;子供
48590;490;狭い
48591;490;触る
48592;490;嫌い
48593;490;七日
48594;490;有る
48595;490;浴びる
48596;490;生きる
48597;490;長い
48598;490;髪の毛
48599;490;鼻
48600;490;腕
48601;490;四つ
48602;490;みんな
48603;490;笑う
48604;490;紙
48605;490;下
48606;490;入れる
48607;490;よう
48608;490;掛ける
48609;490;肩
48610;490;僕
48611;490;曇る
48612;490;駄目
48613;490;上る
48614;490;落ちる
48615;490;体
48616;490;大丈夫
48617;490;病気
48618;490;百
48619;490;風邪
48620;490;五つ
48621;490;顔
48622;490;軽い
48623;490;茶色
48624;490;欲しい
48625;490;万
48626;490;奇麗
48627;490;渇く
48628;490;嬉しい
48629;490;感じる
48630;490;なる
48631;490;りんご
48632;490;ほとんど
48633;490;十分
48634;490;分
48635;490;スポーツ
48636;490;今まで
48637;490;ごみ
48638;490;なぜ
48639;490;いつでも
48640;490;バス
48641;490;ピクニック
48642;490;あちら
48643;490;少年
48644;490;きつい
48645;490;キャッシュカード
48646;490;あんなに
48647;490;カップ
48648;490;ノック
48649;490;クリーニング
48650;490;あなた
48651;490;ようこそ
48652;490;しばらく
48653;490;出口
48654;490;大分
48655;490;ハンカチ
48656;490;先週
48657;490;男の子
48658;490;おしゃれ
48659;490;カレーライス
48660;490;いたずら
48661;490;石
48662;490;林
48663;490;ぶどう
48664;490;オレンジ
48665;490;トマト
48666;490;アナウンサー
48667;490;ボーイフレンド
48668;490;ぺこぺこ
48669;490;シャープペンシル
48670;490;てんぷら
48671;490;キャンプ
48672;490;家
48673;490;空気
48674;490;人気
48675;490;山
48676;490;青い
48677;490;晴れ
48678;490;又
48679;490;ハイキング
48680;490;暗い
48681;490;東
48682;490;北
48683;490;向こう
48684;490;向く
48685;490;入り口
48686;490;パーティー
48687;490;ページ
48688;490;ノート
48689;490;ふすま
48690;490;スーツ
48691;490;初め
48692;490;明後日
48693;490;半年
48694;490;半月
48695;490;カーテン
48696;490;毎朝
48697;490;サンドイッチ
48698;490;今夜
48699;490;ピンポン
48700;490;クリスマス
48701;490;バナナ
48702;490;バター
48703;490;サラダ
48704;490;ラーメン
48705;490;うどん
48706;490;スプーン
48707;490;そば
48708;490;ごちそうする
48709;490;夕食
48710;490;ワイン
48711;490;コーヒー
48712;490;パン
48713;490;ハンバーガー
48714;490;おかず
48715;490;足りる
48716;490;ラケット
48717;490;インク
48718;490;テレビ
48719;490;最初
48720;490;はっきり
48721;490;ニュース
48722;490;休日
48723;490;ドラマ
48724;490;パスポート
48725;490;花見
48726;490;言い方
48727;490;ゆっくり
48728;490;テキスト
48729;490;語る
48730;490;子
48731;490;英語
48732;490;右手
48733;490;字
48734;490;覚める
48735;490;覚ます
48736;490;いずれ
48737;490;おじさん
48738;490;話し合う
48739;490;行う
48740;490;向かう
48741;490;明日
48742;490;仕方
48743;490;休み
48744;490;帰り
48745;490;大事
48746;490;半日
48747;490;まま
48748;490;電話
48749;490;電気
48750;490;夜中
48751;490;開く
48752;490;ホーム
48753;490;上り
48754;490;駅員
48755;490;一方
48756;490;通り
48757;490;通う
48758;490;ゼロ
48759;490;車
48760;490;通る
48761;490;道路
48762;490;地図
48763;490;なお
48764;490;つもり
48765;490;止める
48766;490;止まる
48767;490;止む
48768;490;森
48769;490;歩道
48770;490;川
48771;490;今度
48772;490;そんなに
48773;490;ガソリンスタンド
48774;490;社長
48775;490;長さ
48776;490;海
48777;490;全く
48778;490;七
48779;490;人口
48780;490;億
48781;490;黒
48782;490;ミルク
48783;490;銀行
48784;490;牛肉
48785;490;グラム
48786;490;魚
48787;490;野菜
48788;490;本屋
48789;490;八百屋
48790;490;そっち
48791;490;そば屋
48792;490;たばこ屋
48793;490;つく
48794;490;茶
48795;490;お茶
48796;490;茶わん
48797;490;週末
48798;490;レストラン
48799;490;無理
48800;490;無くなる
48801;490;作文
48802;490;ジャム
48803;490;ジャガイモ
48804;490;ストーブ
48805;490;交通費
48806;490;火
48807;490;売り場
48808;490;サービス
48809;490;何度
48810;490;商品
48811;490;上がる
48812;490;ビル
48813;490;エスカレーター
48814;490;階段
48815;490;下りる
48816;490;値段
48817;490;ちょうど
48818;490;価格
48819;490;最後
48820;490;売れる
48821;490;夏休み
48822;490;プール
48823;490;日
48824;490;スキー
48825;490;四季
48826;490;クーラー
48827;490;アイス
48828;490;外
48829;490;熱
48830;490;下がる
48831;490;ウール
48832;490;暖める
48833;490;暖まる
48834;490;達する
48835;490;温度
48836;490;気温
48837;490;台風
48838;490;事情
48839;490;コンピューター
48840;490;コート
48841;490;新年
48842;490;寺
48843;490;カセットテープ
48844;490;台
48845;490;少しも
48846;490;安心
48847;490;ハンドバッグ
48848;490;ライター
48849;490;考え
48850;490;解決
48851;490;つまり
48852;490;女の子
48853;490;可能
48854;490;不便
48855;490;郵便屋さん
48856;490;あっち
48857;490;火事
48858;490;交番
48859;490;番号
48860;490;近所
48861;490;住所
48862;490;ぶらぶら
48863;490;便所
48864;490;ボールペン
48865;490;名字
48866;490;ローマ字
48867;490;氏名
48868;490;外人
48869;490;南
48870;490;初めて
48871;490;水道
48872;490;都市
48873;490;都合
48874;490;朝御飯
48875;490;心配
48876;490;見送り
48877;490;コース
48878;490;メモ
48879;490;取れる
48880;490;ティッシュ
48881;490;いつごろ
48882;490;書き取る
48883;490;なかなか
48884;490;郵便
48885;490;そのまま
48886;490;持つ
